ID,Station Name,CPO / Operator,Ownership,State,District,City,Location / Address,Latitude,Longitude,Connector Count,Max Power (kW),Connector Categories,Connector Types,Charger Ratings (kW),Connector Ratings (kW),Record Count,Source,Snapshot Date
BEE-24070,Tata Power - Chennai,Tata Power,Private,Tamil Nadu,Chennai,Chennai,"Tanishq, Cathedral Road Gopalpuram, No.100, Cathedral Rd, Gopalapuram, Chennai, Tamil Nadu 600086",13.04774,80.25418,3,25.0,Bharat DC-001; Combo / multi-standard; CCS2 / CCS; CHAdeMO,Bharat DC-001; Combo (CCS-II+CHAdeMO),"15.0, 25.0","15.0, 25.0",2,BEE,2025-10-26
BEE-24071,Tata Power - Ambur,Tata Power,Private,Tamil Nadu,Vellore,Ambur,"Thalappakatti Hotels, Ambur, No 5, M C Road, Ambur - 635802",12.804149,78.736992,2,60.0,CCS2 / CCS,CCS-II,60.0,60.0,2,BEE,2025-10-26
BEE-24072,Tata Power - Kanchipuram,Tata Power,Private,Tamil Nadu,Kancheepuram,Kanchipuram,"Thalappakatti Hotels, Kanchipuram, No.610 &610A, Jj Nagar Bangalore - Chennai, National Highway, Enathur, Tamil Nadu 631561",12.834174,79.703644,2,25.0,CCS2 / CCS; Type 2 AC,CCS-II; Type-II AC,"25.0, 7.4","25.0, 7.4",2,BEE,2025-10-26
BEE-24073,Tata Power - Coimbatore,Tata Power,Private,Tamil Nadu,Coimbatore,Coimbatore,"Thalappakatti Hotels, Neelambur, No.145/1A, 1B,1C,1D, Avinashi Road, Neelambur, Sulur Taluk, Coimbatore - 641062",11.062333,77.086495,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-24074,Tata Power - Chennai,Tata Power,Private,Tamil Nadu,Chennai,Chennai,"Thalappakatti Hotels, Omr, Plot 18, Old Mahabalipuram Rd, Nehru Nagar, Sri Sowdeswari Nagar, Thoraipakkam, Tamil Nadu 600097",12.925818,80.23051,4,30.0,CCS2 / CCS; Bharat AC-001,CCS-II; Bharat AC-001,"30.0, 10.0","30.0, 3.3",4,BEE,2025-10-26
BEE-24075,Tata Power - Madurai,Tata Power,Private,Tamil Nadu,Madurai,Madurai,"The Gateway Hotel Pasumalai , The Gateway Hotel Pasumalai Madurai, No: 40, Tpk Road, Pasumalai, Madurai 625004",9.897022,78.08761,4,30.0,CCS2 / CCS; Type 2 AC,CCS-II; Type-II AC,"30.0, 7.4","30.0, 7.4",4,BEE,2025-10-26
BEE-24076,Tata Power - Chennai,Tata Power,Private,Tamil Nadu,Chennai,Chennai,"The Indian Hotels Company Limited # 2, Club House Road, Chennai, Tamil Nadu, South India - 600002",13.061133,80.263873,2,7.4,Type 2 AC,Type-II AC,7.4,7.4,2,BEE,2025-10-26
BEE-24077,Tata Power - Chennai,Tata Power,Private,Tamil Nadu,Chennai,Chennai,"The Park, Anna Salai, 601,Anna Salai,Chennai 600006",13.053186,80.249806,2,30.0,CCS2 / CCS; Type 2 AC,CCS-II; Type-II AC,"30.0, 7.4","30.0, 7.4",2,BEE,2025-10-26
BEE-24078,Tata Power - Krishnagiri,Tata Power,Private,Tamil Nadu,Krishnagiri,Krishnagiri,"True Sai Motors, Avaragere, No 417A/1A Krishnagiri Chennai Highway, Pethanapalli, Opposite To Hotel, Krishnagiri, Tamil Nadu 635001",12.530606,78.237517,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-24079,Tata Power - Salem,Tata Power,Private,Tamil Nadu,Salem,Salem,"True Sai Motors, Narasothipatti, No 73 Salem, Omalur Highway, Next To Hotel Grand Estancia, Narasothipatti, Salem, Tamil Nadu 636004",11.682985,78.12604,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-24080,Tata Power - Hosur,Tata Power,Private,Tamil Nadu,Krishnagiri,Hosur,"True Sai, Agraharam, Survey No 46/ 1A And 47/1A Thorapalli Agraharam, Hosur, Tamil Nadu 635109",12.717075,77.876026,2,25.0,Combo / multi-standard; CCS2 / CCS; CHAdeMO,Combo (CCS-II+CHAdeMO),25.0,25.0,1,BEE,2025-10-26
BEE-24081,Tata Power - Chennai,Tata Power,Private,Tamil Nadu,Chennai,Chennai,"Vivanta Chennai, It Expressway Chennai Taj Connemara, Binny Road, Chennai 600002",12.905939,80.22718,2,7.4,Type 2 AC,Type-II AC,7.4,7.4,2,BEE,2025-10-26
BEE-24082,Tata Power - Chennai,Tata Power,Private,Tamil Nadu,Chennai,Chennai,"Vivanta Chennai, Vivanta Chennai, It Expressway Chennai Taj Connemara, Binny Road, Chennai 600002",12.905289,80.227961,2,30.0,CCS2 / CCS,CCS-II,30.0,30.0,2,BEE,2025-10-26
BEE-24083,Tata Power - Coimbatore,Tata Power,Private,Tamil Nadu,Coimbatore,Coimbatore,"Vivanta Coimbatore, Vivanta Coimbatore, 105, Racecourse Road Coimbatore, 641018",11.002236,76.973416,4,30.0,CCS2 / CCS; Type 2 AC,CCS-II; Type-II AC,"30.0, 7.4","30.0, 7.4",4,BEE,2025-10-26
BEE-24084,Tata Power - Coimbatore,Tata Power,Private,Tamil Nadu,Coimbatore,Coimbatore,"Zone By The Park, Avinashi Rd, No. 33/3, Avinashi Rd, Puliakulam, Coimbatore, Tamil Nadu 641018",11.011361,76.984473,2,30.0,CCS2 / CCS; Type 2 AC,CCS-II; Type-II AC,"30.0, 7.4","30.0, 7.4",2,BEE,2025-10-26
BEE-24085,Tata Power TN Golf Federatrio n Ta - Coimbatore,Tata Power TN Golf Federatrio n Ta,Govt.,Tamil Nadu,Coimbatore,Coimbatore,"Zone Connect, Avinashi Rd, 4, Avinashi Road, Civil Aerodrome Post, Coimbatore - 641014 mil nadu Chennai Chennai No.334, Anna Salai, Nandanam. Chennai-15 Bharat DC-001 .",11.042965,77.037917,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-24086,Transport Departmen t Chennai - Madhavaram,Transport Departmen t Chennai,Govt.,Tamil Nadu,Chennai,Madhavaram,Cmda Truck Terminal Madhavaram .,13.129683,80.239994,7,15.0,Bharat AC-001; Bharat DC-001,Bharat AC-001; Bharat DC-001,"10.0, 15.0","3.3, 15.0",7,BEE,2025-10-26
BEE-24087,Zeon charging - Ulundurpet,Zeon charging,Private,Tamil Nadu,Chennai,Ulundurpet,"102/19, Chennai Trichy Nh Sengurichi, Village, Ulundurpet, Tamil Nadu 606115",11.719436,79.33646,2,50.0,CCS2 / CCS,CCS-II,50.0,50.0,2,BEE,2025-10-26
BEE-24088,Zeon charging - Madurai,Zeon charging,Private,Tamil Nadu,Madurai,Madurai,"14, Lady Doak College Rd, Chinna Chokikulam, Tamil Nadu 625002",9.937414,78.132666,2,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,2,BEE,2025-10-26
BEE-24089,Zeon charging - Erode,Zeon charging,Private,Tamil Nadu,Erode,Erode,"140 2B 1B 141 1A2 2A2,Solipalayam,Thiruvachi,Perundurai",11.30243,77.600784,4,50.0,CCS2 / CCS,CCS-II,50.0,50.0,4,BEE,2025-10-26
BEE-24090,Zeon charging - Kodaikanal,Zeon charging,Private,Tamil Nadu,Dindigul,Kodaikanal,"17/328, Laws Ghat Rd, Kodaikanal, Tamil Nadu 624101",10.242809,77.498363,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24091,Zeon charging - Coimbatore,Zeon charging,Private,Tamil Nadu,Coimbatore,Coimbatore,"285,Navakkrai, Mavuthampathi, Madukkarai, Coimbatore 641 105",10.9219,76.9499,2,50.0,CCS2 / CCS,CCS-II,"50.0, 30.0","50.0, 30.0",2,BEE,2025-10-26
BEE-24092,Zeon charging - Villupuram,Zeon charging,Private,Tamil Nadu,Viluppuram,Villupuram,"7/1 Nalathur Village, Nh32, Tindivanam, Tamil Nadu 604307",12.297778,79.733281,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24093,Zeon charging - Salem,Zeon charging,Private,Tamil Nadu,Salem,Salem,"82/6A2,Thulukkanur,Cuddalore Main Road,Attur.Salem",11.592046,78.62739,4,25.0,CCS2 / CCS,CCS-II,50.0,25.0,4,BEE,2025-10-26
BEE-24094,Zeon charging - Coimbatore,Zeon charging,Private,Tamil Nadu,Coimbatore,Coimbatore,"A2B Campus, Ooty Main Road, Mettupalayam.",11.321906,76.916195,4,50.0,CCS2 / CCS,CCS-II,50.0,50.0,4,BEE,2025-10-26
BEE-24095,Zeon charging - Karur,Zeon charging,Private,Tamil Nadu,Karur,Karur,"A2B Hotel 144,Thennilai South Village /Aravakurichi/Karur/Thennilai( East Village)",13.08,80.11,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-24096,Zeon charging - Walayar,Zeon charging,Private,Tamil Nadu,Coimbatore,Walayar,"Adyar Ananda Bhavan Restaurant, 285, Palakkad Main Rd, Mahendramedu, Navakarai, Coimbatore, Tamil Nadu 641105",10.855946,76.862531,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24097,Zeon charging - Namakkal,Zeon charging,Private,Tamil Nadu,Namakkal,Namakkal,"Adyar Ananda Bhavan Restaurant, Nh44, Brindavan Garden, Salem-Madurai Rd, Athanur, Tamil Nadu 637401",11.492271,78.153577,2,50.0,CCS2 / CCS,CCS-II,50.0,50.0,2,BEE,2025-10-26
BEE-24098,Zeon charging - Ramanathapuram,Zeon charging,Private,Tamil Nadu,Ramanathapuram,Ramanathapuram,"Anish Complex , Shop No: 4, Ecr Junction , Devipattanam Road, Pattanamkathan,Ramanathapuram - 623503",9.357186,78.873575,1,15.0,Bharat DC-001,Bharat DC-001,15.0,15.0,1,BEE,2025-10-26
BEE-24099,Zeon charging - Coimbatore,Zeon charging,Private,Tamil Nadu,Coimbatore,Coimbatore,"Brookefields,67-71, Dr Krishnasamy Mudaliyar Rd, Brookefields, Sukrawar Pettai, Ram Nagar, Coimbatore,",11.008133,76.960208,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24100,Zeon charging - Palani,Zeon charging,Private,Tamil Nadu,Dindigul,Palani,"Circle, 167/1, Adivaram Itteri Road Near Balaji Bhavan, Palani, Tamil Nadu 624601",10.442582,77.52039,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24101,Zeon charging - Krishnagiri,Zeon charging,Private,Tamil Nadu,Krishnagiri,Krishnagiri,"Dhiviyam Square Food Court, Nh - 7 Hosur - Krishnagiri Highway, Sundagiri, Shool, Tamil Nadu 635117",12.646275,78.047011,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24102,Zeon charging - Yercaud,Zeon charging,Private,Tamil Nadu,Salem,Yercaud,"Great Trails Yercaud By Grt Hotels, 20Th Hairpin Bend, Main Road, Yercaud, Tamil Nadu 636602",11.77929,78.1987,1,22.0,Type 2 AC,Type-II AC,22.0,22.0,1,BEE,2025-10-26
BEE-24103,Zeon charging - Sh 188,Zeon charging,Private,Tamil Nadu,Salem,Sh 188,"Hotel Grt, Yercaud",11.778629,78.198487,1,22.0,Type 2 AC,Type-II AC,22.0,22.0,1,BEE,2025-10-26
BEE-24104,Zeon charging - Krishnagiri,Zeon charging,Private,Tamil Nadu,Krishnagiri,Krishnagiri,"Hotel Surya Complex Nh 44, Krishnagiri, Bangalore Highway, Polupalli, Tamil Nadu 635115",12.58229,78.15705,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24105,Zeon charging - Madurai,Zeon charging,Private,Tamil Nadu,Madurai,Madurai,"Hotel Temple City, Nh 44 Madurai To Viruthunagar, Meenakshipuram Village Kalikudi Taluk",9.76058,77.97928,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24106,Zeon charging - Thirumangalam,Zeon charging,Private,Tamil Nadu,Madurai,Thirumangalam,"Hotel Temple City, Nh 44, Madurai To Virudhunagar Highways Melanesaneri Sivarakottaim, Madurai, Tamil Nadu 625706",9.759039,77.979158,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24107,Zeon charging - Madurai,Zeon charging,Private,Tamil Nadu,Madurai,Madurai,"Hotel Templecity,Nh 44 Madurai To Dindigul Highway ,Vadipatti,Vadipatti",10.080327,77.9777,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24108,Zeon charging - Karur,Zeon charging,Private,Tamil Nadu,Karur,Karur,"Hotel, Subbanna, Lvb Nagar Opposite,Madurai Bye Pass Road,Karur",10.957638,78.060296,2,25.0,CCS2 / CCS,CCS-II,25.0,25.0,2,BEE,2025-10-26
BEE-24109,Zeon charging - Dindigul,Zeon charging,Private,Tamil Nadu,Dindigul,Dindigul,"Kodai International Hotel, Mm Street, Kodaikanal",10.242944,77.49851,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24110,Zeon charging - Villupuram,Zeon charging,Private,Tamil Nadu,Viluppuram,Villupuram,Dͬ^ĞŽŶ/ŶƚƌŶĂƚŝŽŶĂů͕ϭϬϮͬϭϵĂĨĠhĚƵƉŝZƵĐŚŝ͕EŚϰϱ͕ŚĞŶŶĂŝDĂŝŶ ZŽĂĚ͕^ĞŶŐƵƌŝĐŚŝsŝůůĂŐĞΘWŽƐƚ͕hůƵŶĚƵƌƉĞƚdŬ͘,11.71944,79.3367,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24111,Zeon charging - Chennai,Zeon charging,Private,Tamil Nadu,Chennai,Chennai,"Nalathur Village & Post, Tindivanam Tk.",12.29775,79.73371,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24112,Zeon charging - Salem,Zeon charging,Private,Tamil Nadu,Salem,Salem,"Near Asai Asai Anandha Bhavan, Sf.No:123/1F1A1,Salem To Bangalore Bypass, Kottagoundampatty Village, Omalur Tk, Salem Dt.",11.755709,78.050936,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24113,Zeon charging - Salem,Zeon charging,Private,Tamil Nadu,Salem,Salem,"Near Sankagiri Toll Gate, Nh-47 Salem-Kanyakumari Hwy, Vaikundam, Sankari",11.519238,77.934795,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24114,Zeon charging - Perambalur,Zeon charging,Private,Tamil Nadu,Perambalur,Perambalur,"Nh 45, Kalpady Road, Eraiyasamuthiram, Perambalur, Tamil Nadu 621113",11.206464,78.881241,2,50.0,CCS2 / CCS,CCS-II,50.0,50.0,2,BEE,2025-10-26
BEE-24115,Zeon charging - Salem,Zeon charging,Private,Tamil Nadu,Salem,Salem,"Nh79, Thulakanoor, Attur, Tamil Nadu 636141",11.593,78.62675,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24116,Zeon charging - Coimbatore,Zeon charging,Private,Tamil Nadu,Coimbatore,Coimbatore,"Parking, Brookefieldsmall, B1, Dr Krishnasamy Mudaliyar Rd, Ram Nagar, Coimbatore, Tamil Nadu 641001",11.00902,76.95997,1,25.0,CCS2 / CCS,CCS-II,25.0,25.0,1,BEE,2025-10-26
BEE-24117,Zeon charging - Coimbatore,Zeon charging,Private,Tamil Nadu,Coimbatore,Coimbatore,"Sf.No: 2/7031,Near Sai Baba Kovil, Velaythampalayam Village, Avinashi.",11.175097,77.263391,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24118,Zeon charging - Ooty,Zeon charging,Private,Tamil Nadu,Coimbatore,Ooty,"Sheddon Road, Pudumund Ooty Tamilnadu 643001",11.418602,76.703791,1,22.0,Type 2 AC,Type-II AC,22.0,22.0,1,BEE,2025-10-26
BEE-24119,Zeon charging - Salem,Zeon charging,Private,Tamil Nadu,Salem,Salem,"Sree Saravana Bhavan, Near Salem Toll Gate, Vaikundam, Sankari, Tamil Nadu 637103",11.519312,77.932869,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24120,Zeon charging - Tirupur,Zeon charging,Private,Tamil Nadu,Coimbatore,Tirupur,"Sri Sakthi Cinemas, 256, Union Mill Rd, Kpn Colony, Valipalayam, Tirupur, Tamil Nadu 641601",11.10618,77.35042,1,22.0,Type 2 AC,Type-II AC,22.0,22.0,1,BEE,2025-10-26
BEE-24121,Zeon charging - Tirupur,Zeon charging,Private,Tamil Nadu,Coimbatore,Tirupur,"Sri Sakthi Cinemas,256,Union Mill Road, Kpn Colony,Valipalayam,Tirupur",11.10564,77.35086,1,22.0,Type 2 AC,Type-II AC,22.0,22.0,1,BEE,2025-10-26
BEE-24122,Zeon charging - Coimbatore,Zeon charging,Private,Tamil Nadu,Coimbatore,Coimbatore,"Tiruppur Sree Annapoorna, Nh544, Avinashi Bye Pass Road, Rayan Kovil, Avinashi, Tamil Nadu 641654",11.175149,77.263285,1,50.0,CCS2 / CCS,CCS-II,50.0,50.0,1,BEE,2025-10-26
BEE-24123,Zeon charging - Kalpadi,Zeon charging,Private,Tamil Nadu,Perambalur,Kalpadi,"Trichy Chennai Highway,Near Aswins Hotel,Erayasamuthram Village,Kalpadi.",10.765898,78.683598,2,25.0,CCS2 / CCS,CCS-II,25.0,25.0,2,BEE,2025-10-26
BEE-24124,Zeon charging - Namakkal,Zeon charging,Private,Tamil Nadu,Namakkal,Namakkal,"Zeon International , Rasi Residency,Attayampatty Pirivu Road,Athanoor,Athanoo",11.492511,78.153656,6,50.0,CCS2 / CCS,CCS-II,50.0,50.0,6,BEE,2025-10-26
BEE-24125,BPCL - ARAVAKURICHI,BPCL,Govt.,Tamil Nadu,KARUR,ARAVAKURICHI,"#, #, , City=ARAVAKURICHI, District=KARUR, State=Tamil Nadu",10.775345,77.908909,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24126,BPCL - KOTTAMPATTI,BPCL,Govt.,Tamil Nadu,MADURAI,KOTTAMPATTI,"#, #, , City=KOTTAMPATTI, District=MADURAI, State=Tamil Nadu",10.220385,78.372959,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24127,BPCL - CHENGAPALLI,BPCL,Govt.,Tamil Nadu,TIRUPPUR,CHENGAPALLI,"1/198, MAIN ROAD, , City=CHENGAPALLI, District=Tiruppur, State=Tamil . Nadu",11.20304,77.427318,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24128,BPCL - VEMBAR,BPCL,Govt.,Tamil Nadu,TUTICORIN,VEMBAR,"1/208, EAST COAST ROAD, VEMBAR, TUTICORIN DISTRICT, , City=VEMBAR, . District=TUTICORIN, State=Tamil Nadu",9.084958,78.360572,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24129,BPCL - MUDUKULATHUR,BPCL,Govt.,Tamil Nadu,RAMANATHAPURAM,MUDUKULATHUR,"1/23, MAIN ROAD, MUDUKULATHUR POST, , City=MUDUKULATHUR, . District=RAMANATHAPURAM, State=Tamil Nadu",9.352056,78.516303,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24130,BPCL - PALLADAM,BPCL,Govt.,Tamil Nadu,TIRUPPUR,PALLADAM,"1/411, POLLACHY MAIN ROAD, C VADUGAPALAYAM, , City=PALLADAM, . District=TIRUPPUR, State=Tamil Nadu",10.973307,77.271685,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24131,BPCL - GUDIYATTAM,BPCL,Govt.,Tamil Nadu,VELLORE,GUDIYATTAM,"100A/1A2, MADHANUR TO GUDIYATHAM RD, ULLI VILLAGE VALATHUR . POST, , City=GUDIYATTAM, District=VELLORE, State=Tamil Nadu",12.90422,78.846126,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24132,BPCL - PUDUR,BPCL,Govt.,Tamil Nadu,TENKASI,PUDUR,"10-1-97, QUILON ROAD, PUDUR, , City=PUDUR, District=TENKASI, . State=Tamil Nadu",8.999486,77.205121,2,120.0,CCS2 / CCS,CCS,120.0,120.0,1,BEE,2025-10-26
BEE-24133,BPCL - POLLACHI,BPCL,Govt.,Tamil Nadu,COIMBATORE,POLLACHI,"102, COIMBATORE ROAD, , City=POLLACHI, District=COIMBATORE, . State=Tamil Nadu",10.667991,77.007135,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24134,BPCL - SATHYAMANGALAM,BPCL,Govt.,Tamil Nadu,ERODE,SATHYAMANGALAM,"105, MYSORE TRUNK ROAD,, RANGASAMUDRAM, , . City=SATHYAMANGALAM, District=ERODE, State=Tamil Nadu",11.538217,77.527546,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24135,BPCL - COIMBATORE,BPCL,Govt.,Tamil Nadu,COIMBATORE,COIMBATORE,"1081, AVINASHI ROAD, , City=COIMBATORE, District=COIMBATORE, . State=Tamil Nadu",11.01068,76.982155,1,7.0,Type 2 AC,Type II,7.0,7.0,1,BEE,2025-10-26
BEE-24136,BPCL - CHENNAI,BPCL,Govt.,Tamil Nadu,CHENNAI,CHENNAI,"1087 POONAMALLEE HIGH ROAD, NEAR TRAFFIC PARK, , City=CHENNAI, . District=CHENNAI, State=Tamil Nadu",13.0798,80.260351,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24137,BPCL - KOODANKULAM,BPCL,Govt.,Tamil Nadu,TIRUNELVELI,KOODANKULAM,"11/191 CHETTIKULAM VILLAGE, KOODANKULAM, , City=KOODANKULAM, . District=TIRUNELVELI, State=Tamil Nadu",8.166427,77.637847,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24138,BPCL - TIRUPULLANI,BPCL,Govt.,Tamil Nadu,RAMANATHAPURAM,TIRUPULLANI,"113/1A, 113/1B, PALLAPACHERI, , City=TIRUPULLANI, . District=RAMANATHAPURAM, State=Tamil Nadu",9.37297,78.83962,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24139,BPCL - SALEM,BPCL,Govt.,Tamil Nadu,SALEM,SALEM,"116, ANNADANAPATTI MAIN ROAD, NETHIMEDU, , City=SALEM, . District=SALEM, State=Tamil Nadu",11.642536,78.13876,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24140,BPCL - CHENGALPATTU,BPCL,Govt.,Tamil Nadu,CHENGALPATTU,CHENGALPATTU,"1228/1A1 & 1A2, CHENGALPATTU BYEPAS, NH-32, CHENGALPATTU TOWN, , . City=CHENGALPATTU, District=CHENGALPATTU, State=Tamil Nadu",12.69364,79.96553,2,120.0,CCS2 / CCS,CCS,120.0,120.0,1,BEE,2025-10-26
BEE-24141,BPCL - VANIYAMBADI,BPCL,Govt.,Tamil Nadu,TIRUPATHUR,VANIYAMBADI,"129/1A1 AND 130/1A1, MINNUR VILLAGE, AMBUR TALUK, , . City=VANIYAMBADI, District=TIRUPATHUR, State=Tamil Nadu",12.729183,78.674553,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24142,BPCL - THIRUVAIYARU,BPCL,Govt.,Tamil Nadu,THANJAVUR,THIRUVAIYARU,"12-A,KUMBAKONAM ROAD, TIRUVAIYARU TALUKA, , City=THIRUVAIYARU, . District=THANJAVUR, State=Tamil Nadu",10.881081,79.108105,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24143,BPCL - DEVAKOTTAI,BPCL,Govt.,Tamil Nadu,SIVAGANGA,DEVAKOTTAI,"13, P.S.S. NAGAR, KARAIKKUDI - DEVAKKOTTAI ROAD, , City=DEVAKOTTAI, . District=SIVAGANGA, State=Tamil Nadu",9.97834,78.792229,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24144,BPCL - COIMBATORE,BPCL,Govt.,Tamil Nadu,COIMBATORE,COIMBATORE,"1348, THADAGAM ROAD, , City=COIMBATORE, District=COIMBATORE, . State=Tamil Nadu",11.011687,76.943021,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24145,BPCL - PERAMBALUR,BPCL,Govt.,Tamil Nadu,PERAMBALUR,PERAMBALUR,"136/8 TRICHY - CHENNAI HIGHWAY ,, THURAIMANGALAM , PERAMBALUR . DIST, , City=PERAMBALUR, District=PERAMBALUR, State=Tamil Nadu",11.235944,78.892825,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24146,BPCL - PERUNDURAI,BPCL,Govt.,Tamil Nadu,ERODE,PERUNDURAI,"14, 15, MC ROAD, , City=PERUNDURAI, District=ERODE, State=Tamil Nadu .",11.273692,77.581713,1,7.0,Type 2 AC,Type II,7.0,7.0,1,BEE,2025-10-26
BEE-24147,BPCL - NEIKARAPATTY,BPCL,Govt.,Tamil Nadu,SALEM,NEIKARAPATTY,"145/3A 145/4A1-NH47 SANKARI ROAD, NEIKARAMPATTI VILLAGE, , . City=NEIKARAPATTY, District=SALEM, State=Tamil Nadu",11.619434,78.112061,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24148,BPCL - OOTACAMUND,BPCL,Govt.,Tamil Nadu,THE NILGIRIS,OOTACAMUND,"15, CLUB ROAD, , City=OOTACAMUND, District=THE NILGIRIS, State=Tamil . Nadu",11.413631,76.696369,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24149,BPCL - KANCHIKOVIL,BPCL,Govt.,Tamil Nadu,ERODE,KANCHIKOVIL,"15/1 PERUNDURAI ROAD, PERUNDURAI TALUK, , City=KANCHIKOVIL, . District=ERODE, State=Tamil Nadu",11.363051,77.595706,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24150,BPCL - PALANI,BPCL,Govt.,Tamil Nadu,DINDIGUL,PALANI,"150/3 , WEST AYAKKUDI, PALANI TALUK, , City=PALANI, District=DINDIGUL, . State=Tamil Nadu",10.739427,77.540968,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24151,BPCL - SALEM,BPCL,Govt.,Tamil Nadu,SALEM,SALEM,"153/3A, VARATHANKATTANUR,, MANJAKKALPATTY, , City=SALEM, . District=SALEM, State=Tamil Nadu",11.523416,77.889554,2,60.0,CCS2 / CCS,CCS,60.0,60.0,1,BEE,2025-10-26
BEE-24152,BPCL - HOSUR,BPCL,Govt.,Tamil Nadu,KRISHNAGIRI,HOSUR,"154/1, MOOKONDAPALLI, , City=HOSUR, District=KRISHNAGIRI, State=Tamil . Nadu",12.747875,77.79276,1,3.0,Bharat AC-001,Bharat AC,3.0,3.0,1,BEE,2025-10-26
BEE-24153,BPCL - THENI,BPCL,Govt.,Tamil Nadu,THENI,THENI,"1547-1554, ALINAGARAM, THENI-PERIYAKULAM ROAD, , City=THENI, . District=THENI, State=Tamil Nadu",10.022701,77.479442,3,60.0,Bharat AC-001; CCS2 / CCS,Bharat AC; CCS,"3.0, 60.0","3.0, 60.0",2,BEE,2025-10-26
